"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"White"	"2106-3"	"Male"	"M"	"93 years"	"93"	"2002"	"2002"	9774	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"93 years"	"93"	"2003"	"2003"	9853	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"93 years"	"93"	"2004"	"2004"	9769	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"93 years"	"93"	"2005"	"2005"	10702	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"93 years"	"93"	"2006"	"2006"	10767	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"93 years"	"93"	"2007"	"2007"	11284	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"93 years"	"93"	"2008"	"2008"	12148	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"93 years"	"93"	"2009"	"2009"	12054	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"93 years"	"93"	"2010"	"2010"	12895	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"93 years"	"93"	"2011"	"2011"	13664	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"93 years"	"93"	"2012"	"2012"	13908	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"93 years"	"93"	"2013"	"2013"	15398	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"93 years"	"93"	"2014"	"2014"	16566	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"93 years"	"93"	"2015"	"2015"	17164	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"93 years"	"93"	"2016"	"2016"	16766	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"93 years"	"93"	"2017"	"2017"	17515	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"93 years"	"93"	"2018"	"2018"	17917	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"93 years"	"93"	"2019"	"2019"	17905	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"93 years"	"93"	"2020 "	"2020"	20684	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"94 years"	"94"	"1999"	"1999"	6852	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"94 years"	"94"	"2000"	"2000"	7110	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"94 years"	"94"	"2001"	"2001"	7362	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"94 years"	"94"	"2002"	"2002"	7872	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"94 years"	"94"	"2003"	"2003"	7789	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"94 years"	"94"	"2004"	"2004"	7941	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"94 years"	"94"	"2005"	"2005"	8340	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"94 years"	"94"	"2006"	"2006"	8469	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"94 years"	"94"	"2007"	"2007"	8879	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"94 years"	"94"	"2008"	"2008"	9593	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"94 years"	"94"	"2009"	"2009"	9727	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"94 years"	"94"	"2010"	"2010"	10177	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"94 years"	"94"	"2011"	"2011"	10844	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"94 years"	"94"	"2012"	"2012"	11585	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"94 years"	"94"	"2013"	"2013"	11559	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"94 years"	"94"	"2014"	"2014"	12718	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"94 years"	"94"	"2015"	"2015"	14000	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"94 years"	"94"	"2016"	"2016"	14071	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"94 years"	"94"	"2017"	"2017"	14435	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"94 years"	"94"	"2018"	"2018"	14769	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"94 years"	"94"	"2019"	"2019"	14980	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"94 years"	"94"	"2020 "	"2020"	17054	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"95 years"	"95"	"1999"	"1999"	5435	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"95 years"	"95"	"2000"	"2000"	5354	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"95 years"	"95"	"2001"	"2001"	5517	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"95 years"	"95"	"2002"	"2002"	5840	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"95 years"	"95"	"2003"	"2003"	6016	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"95 years"	"95"	"2004"	"2004"	5913	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"95 years"	"95"	"2005"	"2005"	6310	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"95 years"	"95"	"2006"	"2006"	6405	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"95 years"	"95"	"2007"	"2007"	6879	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"95 years"	"95"	"2008"	"2008"	7200	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"95 years"	"95"	"2009"	"2009"	7452	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"95 years"	"95"	"2010"	"2010"	7958	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"95 years"	"95"	"2011"	"2011"	8310	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"95 years"	"95"	"2012"	"2012"	8831	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"95 years"	"95"	"2013"	"2013"	9485	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"95 years"	"95"	"2014"	"2014"	9318	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"95 years"	"95"	"2015"	"2015"	10734	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"95 years"	"95"	"2016"	"2016"	11148	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"95 years"	"95"	"2017"	"2017"	11822	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"95 years"	"95"	"2018"	"2018"	11776	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"95 years"	"95"	"2019"	"2019"	12212	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"95 years"	"95"	"2020 "	"2020"	13908	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"96 years"	"96"	"1999"	"1999"	4013	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"96 years"	"96"	"2000"	"2000"	4095	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"96 years"	"96"	"2001"	"2001"	4207	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"96 years"	"96"	"2002"	"2002"	4243	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"96 years"	"96"	"2003"	"2003"	4483	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"96 years"	"96"	"2004"	"2004"	4592	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"96 years"	"96"	"2005"	"2005"	4598	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"96 years"	"96"	"2006"	"2006"	4731	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"96 years"	"96"	"2007"	"2007"	4743	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"96 years"	"96"	"2008"	"2008"	5065	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"96 years"	"96"	"2009"	"2009"	5487	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"96 years"	"96"	"2010"	"2010"	5915	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"96 years"	"96"	"2011"	"2011"	6282	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"96 years"	"96"	"2012"	"2012"	6616	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"96 years"	"96"	"2013"	"2013"	6837	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"96 years"	"96"	"2014"	"2014"	7428	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"96 years"	"96"	"2015"	"2015"	7592	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"96 years"	"96"	"2016"	"2016"	8246	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"96 years"	"96"	"2017"	"2017"	9067	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"96 years"	"96"	"2018"	"2018"	9452	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"96 years"	"96"	"2019"	"2019"	9292	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"96 years"	"96"	"2020 "	"2020"	10839	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"97 years"	"97"	"1999"	"1999"	2810	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"97 years"	"97"	"2000"	"2000"	2970	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"97 years"	"97"	"2001"	"2001"	2958	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"97 years"	"97"	"2002"	"2002"	3055	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"97 years"	"97"	"2003"	"2003"	3005	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"97 years"	"97"	"2004"	"2004"	3123	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"97 years"	"97"	"2005"	"2005"	3463	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"97 years"	"97"	"2006"	"2006"	3372	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"97 years"	"97"	"2007"	"2007"	3535	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"97 years"	"97"	"2008"	"2008"	3696	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"97 years"	"97"	"2009"	"2009"	3849	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"97 years"	"97"	"2010"	"2010"	4095	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"97 years"	"97"	"2011"	"2011"	4481	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"97 years"	"97"	"2012"	"2012"	4775	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"97 years"	"97"	"2013"	"2013"	4972	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"97 years"	"97"	"2014"	"2014"	5302	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"97 years"	"97"	"2015"	"2015"	5736	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"97 years"	"97"	"2016"	"2016"	5658	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"97 years"	"97"	"2017"	"2017"	6489	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"97 years"	"97"	"2018"	"2018"	6960	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"97 years"	"97"	"2019"	"2019"	7120	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"97 years"	"97"	"2020 "	"2020"	7919	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"98 years"	"98"	"1999"	"1999"	1904	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"98 years"	"98"	"2000"	"2000"	2038	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"98 years"	"98"	"2001"	"2001"	2094	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"98 years"	"98"	"2002"	"2002"	2237	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"98 years"	"98"	"2003"	"2003"	2104	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"98 years"	"98"	"2004"	"2004"	2081	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"98 years"	"98"	"2005"	"2005"	2242	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"98 years"	"98"	"2006"	"2006"	2328	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"98 years"	"98"	"2007"	"2007"	2431	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"98 years"	"98"	"2008"	"2008"	2597	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"98 years"	"98"	"2009"	"2009"	2495	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"98 years"	"98"	"2010"	"2010"	2853	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"98 years"	"98"	"2011"	"2011"	3008	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"98 years"	"98"	"2012"	"2012"	3373	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"98 years"	"98"	"2013"	"2013"	3445	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"98 years"	"98"	"2014"	"2014"	3666	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"98 years"	"98"	"2015"	"2015"	3899	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"98 years"	"98"	"2016"	"2016"	4187	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"98 years"	"98"	"2017"	"2017"	4244	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"98 years"	"98"	"2018"	"2018"	4717	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"98 years"	"98"	"2019"	"2019"	5098	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"98 years"	"98"	"2020 "	"2020"	5765	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"99 years"	"99"	"1999"	"1999"	1427	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"99 years"	"99"	"2000"	"2000"	1400	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"99 years"	"99"	"2001"	"2001"	1349	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"99 years"	"99"	"2002"	"2002"	1450	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"99 years"	"99"	"2003"	"2003"	1518	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"99 years"	"99"	"2004"	"2004"	1452	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"99 years"	"99"	"2005"	"2005"	1479	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"99 years"	"99"	"2006"	"2006"	1534	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"99 years"	"99"	"2007"	"2007"	1619	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"99 years"	"99"	"2008"	"2008"	1668	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"99 years"	"99"	"2009"	"2009"	1768	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"99 years"	"99"	"2010"	"2010"	1860	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"99 years"	"99"	"2011"	"2011"	2068	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"99 years"	"99"	"2012"	"2012"	2179	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"99 years"	"99"	"2013"	"2013"	2310	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"99 years"	"99"	"2014"	"2014"	2419	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable
